Tweet,Username,Date
We voted. We were heard. God bless mahal kong Pilipinas! #Halalan2022 #Election2022PH,P_t_a_g_n_,5/9/2022
"bhe bumuto kana rin ipanalo na natin to! talon like darren later oki?! VOTE WISELY PILIPINAS!🇵🇭💚
CHECK YOUR RECEIPT AND MAKE SURE TO CHECK AGAIN WHO YOU VOTE! PARA SA ATIN DIN TO! #Halalan2022
#Eleksyon2022
#VoteSAFEPilipinas",c_s_r_n_e_e_,5/9/2022
"prayed for a peaceful, clean and honest #Halalan2022 🙏
Let’s go out and vote wisely! 😊",c_a_y_o_r_s_e,5/9/2022
"Comelec, as early as now, Extend the voting hours.
Pakiusap po yan.
Ang gulo-gulo kasi ng sistema niyo.
#Halalan2022",D_n_a_t_s_,5/9/2022
"OUR NEWLY ELECTED PUBLIC OFFICIAL
@bongbongmarcos
| @indaysara
#Election2022PH #Halalan2022",a_e_a_d_r_8_K_D,5/9/2022
"My parents will vote for Colmenares! ✊🏼
#MakabayangPagbabago2022 #WeDecide #PHVote #Halalan2022 #Eleksyon2022",A_d_e_l_a_g_s,5/9/2022
"Voter suppression pa more.
#Eleksyon2022 #Halalan2022
#WeDecide #PHVote",A_d_e_l_a_g_s,5/9/2022
Stay safe and protect your vote.🇵🇭 #Eleksyon2022,I_T_e_e_t_o__K_,5/9/2022
GO OUT and VOTE!! #Halalan2022,T_a_M_r_L_s_e_,5/9/2022
almost there mga vebs! 💖✨ #Eleksyon2022,c_a_r_p_g_a_i_n,5/9/2022
"Oh mga kakampwets chill lang ha. Di pa tapos ang bilangan mukhang stress na kayo! Alalayan nyo yung mga die hard mukhang pwet ha!🥴
Inay ku po jawber! Mukhang nagka totoo na ang hula #KayLeniTalo Bye kakapangets!🤭😝
#Halalan2022",J_c_u_13,5/9/2022
"Mayroong anim na taon ang COMELEC para makapaghanda.
#Eleksyon2022 #Halalan2022
Quote",A_d_e_l_a_g_s,5/9/2022
Bohol congressman retires incumbent Governor Art Yap #Halalan2022,A_C_L_R_S,5/9/2022
"Nahahawig sa inassume nong Apo nila noong 1980s. #Hangalan2022 #Halalan2022
Quote",e_g_y_e_g_i_s,5/9/2022
"Habang nakapila, pansin ko kaunting tanders lang dito sa Presinto ang mga BBM. Yung ibang kabataan na BBM, may mga barkadang nambubuyo na magLeni na 🌷🌸 at karamihan ng mga bahay nakapaligid dito presinto namin, LENI KIKO tarps din nakalagay. #Halalan2022",M_t_C_a_890,5/9/2022
"""Kapag apolitical, you only side with the oppressor""
Let me educate you.
We do not want to speak about our political stance because of YOU. We saw how you treat others.
We'd rather remain silent, and get even during the elections, and here we are.
#Halalan2022 #Eleksyon2022",H_h_d_u_e_g_n_,5/9/2022
"GO OUT AND VOTE!
Do not be discouraged by the long lines, the waiting time, the nitty gritty of the process.
Nakapag antay ka nga ng 10 hours sa campaign rally, ngayon ka pa ba susuko??? #Halalan2022",X_e_n_l_a_d_i_e,5/9/2022
"Replying to @ola_sou_josh
05:40
They are writing waiting slips for easier identification by electoral board members. At least 10 voters stand in the queue at my precinct cluster. #Halalan2022 #Eleksyon2022",o_a_s_u_j_s_,5/9/2022
"Go out and Vote for the Philippines.
#Eleksyon2022 #Halalan2022",p_n_f_a_i_g_o_e,5/9/2022
"walang plano bumoto si mama for president just like what she did last 2016 she was planning to leave it blank, pero kanina lang din after kong bumoto sinabi niya sakin ""binoto ko na kandidato mo"" ue ue ue ue 😭
THERE'S STILL TIME TO CHANGE YOUR MIND! #Halalan2022 #Eleksyon2022",p_n_w_e__,5/9/2022
MANIFESTING FOR A LANDSLIDE COMEBACK! LENI KIKO ANG PRESIDENTE BISE PRESIDENTE #Halalan2022,g_a_c_r_4u,5/9/2022
"IPANALO ANG PILIPINAS! #Halalan2022
Quote",y_u__m_o_21,5/9/2022
FLUSH REPORT: Wag daw muna dadaan sa Makati anytime soon. Baha raw ng luha ng mga kakampink na nagrereklamong dinaya sila. #Halalan2022,L_k_s_g_i_o_,5/9/2022
The Comelec MUST answer for so many reports of vote counting machines that have broken down. This is not Smartmatic’s first run. There is no excuse. What gives?! #Halalan2022 #Votewisely,"i_m_a_e_d_v_l_
",5/9/2022
"From 3.21% to 46.92%, did we miss something? #Halalan2022 #Election2022
Quote",u_e_a_a_e_l_,5/9/2022
"Start a Kakampink foundation to continue what this beautiful community has started. We can’t change the government, but we can still continue improving people’s lives.
@lenirobredo
#Eleksiyon2022 #Halalan2022",m_c_i_g_a_e_14,5/9/2022
#Halalan2022 #LeniRobredoForPresident,m_c_i_g_a_e_14,5/9/2022
"Please vote wisely! Patuloy na lalaban at titindig para sa mas maginhawang Pilipinas. All the best, Philippines! 🇵🇭 Kaya natin to! +++
🕯manifesting a clean election🕯!!!
#Halalan2022",_m_c_i_d_a_,5/9/2022
"#Election2022PH As of May 09 2022 21:47
#Eleksyon2022 #Halalan2022 #GoogleTrendsVsSurvey",o_a_i_s,5/9/2022
"Good morning from Naga City, Philippines! Voting precincts have officially opened. Vice President @lenirobredo
’s daughters are expected to vote here. We will follow the VP later. @ANCALERTS
#Halalan2022",a_t_e_g_e_r_,5/9/2022
Let’s vote wisely tomorrow 🇵🇭🙏🏽 #Halalan2022,m_n_a_j_o_,5/9/2022
JUST VOTED! 🌸💖 #Halalan2022 #ipana7ona10toparasalahat #LeniRobredoForPresident,f_a_z_z_i_a,5/9/2022
FREE DRINK UPSIZE IN STARBUCKS if you’re done voting ✅🫶🏻 For more kaba while waiting for the results 😂 #Halalan2022,m_n_a_j_o_,5/9/2022
"LOOK: Marikina 1st District Rep. and mayoral candidate Bayani Fernando casts his vote at a polling center in Monte Vista Subdivision, Marikina City. | via @VivienneGulla
#Halalan2022
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",A_S_B_N_w_,5/9/2022
How to move-on from #Halalan2022? Unfriend BBM supporters. 😬,k_i_h_c_x_,5/9/2022
"Replying to @regielmagusara
Vote Counting Machines still nonfunctional at Clustered Precinct No. 1272 at M. Araullo High School. Election officials have decided to do manual vote counting since VCMs are taking too long to arrive/become functional. #PHVote #Halalan2022 #Eleksyon2022 @COMELEC",r_g_e_m_g_s_r_,5/9/2022
"Nope, this songs message doesn't apply to the Philippines. Mostly, young voters here are enablers themselves. Tangina niyo. TikTok pa! #Eleksyon2022 #Halalan2022",k_n_e_l_o_,5/9/2022
Did my duty as a citizen of the Philippines. Vote wisely everyone! God bless the pollwatchers. #Halalan2022 #Eleksyon2022,l_v_e_e_t_o_,5/9/2022
"Wala raw resibong inilalabas ang mga VCMs sa isang partikular na barangay dito sa Nasugbu, Batangas. Pinaiiwan na lamang daw ang mga balota ng mga botante at tsaka na lamang ipapasok ito ng mga poll officers.
@COMELEC
#Halalan2022 #Eleksyon2022",g_n_a_e_x_e_s_n,5/9/2022
Overseas voting sa Gitnang Silangan tuloy-tuloy kahit Eid Holiday #Halalan2022,A_S_B_N_w_,5/9/2022
"Vote wisely🇵🇭❤️
#Eleksyon2022 #Halalan2022",i_s_y_0902,5/9/2022
"HAHAHAHA TANGA AMPOTA! #Halalan2022
Quote",y_u__m_o_21,5/9/2022
y’all dont forget to bring water sa pila. remember to vote wisely! #Halalan2022,d_s_u_,5/9/2022
"#Inshallah. Sana @bongbongmarcos
and @indaysara
can look up places like Basilan Island 🏝. They got away (again) by power interruption prior to election day. #Halalan2022.",A_i_M_a_i_,5/9/2022
somebody pls fact check this #Halalan2022,s_0h_e_e_n_,5/9/2022
"Replying to @ola_sou_josh
The atmosphere at Golden Acres National High School is civic and proud. People are resolute yet make conscious efforts to be courteous. Red shirts stand out more than pink shirts. I saw no campaign paraphernalia. The school is clean and organised.
#Halalan2022 #Eleksyon2022",o_a_s_u_j_s_,5/9/2022
"Sorry to day pero ang yabang sa pagbabanta ng aresto sa mga pumupuna sa COMELEC pero hindi naman pala handa.
Ang lala.
#Halalan2022",e_g_a_d_,5/9/2022
"Today is the election day here in my country. I'm a first time voter and I'm so excited and nervous at the same time. Anyways good morning to all filipino people out there!! Let's all vote wisely today, para sa buong bansa natin. Ipanalo natin to!! 💗💗
#Halalan2022",k_r_m_f_n_i_l_x,5/9/2022
"Election landslide talaga? O baka election fraud?! Hay naku! Good Luck, Philippines! Literally!!! 🤦‍♀️
#Halalan2022 #COMELECpalpak
Quote",o_l_4N_d_n_,5/9/2022
"Replying to @ANCALERTS
and @feanneperez
LOOK: Medical personnel in Cebu City Central School tries to disperse voters who were crowding around the map of the voting center. Says the voters must maintain social distancing. | via @feanneperez
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",A_C_L_R_S,5/9/2022
"SeokSoo as Kakampink! 🎀💗 #도겸 📌 Filo Carats, let’s vote Leni-Kiko today! Let’s win this! 🇵🇭🫶🏻💗 #LeniRobredoForPresident VOTE WISELY GUYS!! 😭🎀 #Ipana70Na10ParaSaLahat #Halalan2022 #Eleksyon2022",d_k_e_m_h_n_,5/9/2022
"Work mode muna 😊
Pag out ng umaga, boto na
Then bantay boto pa after🤣
Walang tulugan
Kape please ....
#Halalan2022",J_a_e_k_15,5/9/2022
"NAMFREL Misamis Oriental volunteers report for duty early in Corrales Elementary School in Cagayan de Oro City.
#NAMFREL #BantayNgBayan #2022NLE #Halalan2022 #Eleksyon2022",N_m_r_l,5/9/2022
Treat your ballot as part of your body. #Halalan2022,T_e_t_N_Q_i_c_,5/9/2022
Go out and vote! #Eleksyon2022 #Halalan2022,j_n_a_u_n_914,5/9/2022
"#JustCurious Are they spending ineffectual wrangling on the politics of a spokesperson rather than deliberating on the more pressing matter of DQ cases? @COMELEC
Now, this SPOX, the next he’s not, then again, maintain the status quo. #Indecisive #PhVote
#Halalan2022",j_e__g_e_o_i_,5/9/2022
THIS IS THE DAY. PRAYING FOR A CLEAN AND HONEST ELECTION. #Halalan2022,h_y_o_s_e_o,5/9/2022
Sara Duterte is poised to obliterate literally everyone that stands in her path. She will take that VP post from Leni Robredo like taking a candy from a baby. #Halalan2022,L_k_s_g_i_o_,5/9/2022
"Replying to @AdrielNisperos
Na-marites ko na ni-hire ang mga jeep na ito for 2K each.
#Halalan2022 #PHVote #WeDecide",A_r_e_N_s_e_o_,5/9/2022
"[#Halalan2022] Magandang umaga po. This is the time that we will cast our votes for the candidates who will lead our country for the coming 6 years. Your vote is important.
We aim for a better future and a good governance. Sulong Pilipinas !!",A_e_u_i_n_,5/9/2022
"@goodkidbikecity
lakas ng loob kaso wla naman sa lugar 😂. #Halalan2022.
Quote",A_i_M_a_i_,5/9/2022
Ina nyo bumoto na kayo #WeDecide #Halalan2022,s_a_l_j,5/9/2022
"Bob Ong once said in his book ""Bakit baliktad magbasa ng libro ang mga Pilipino"",
""Maraming may ayaw sa Pilipinas, pero walang nagtatanong kung gusto ba sila ng Pilipinas.""
Makes sense. Saan na yung mga lalayas dito?
#Halalan2022
#PresidentBongBongMarcos #BBMSARA2022",B_e_a_e_a,5/9/2022
"@COMELEC
!!!!! #Halalan2022
Quote",y_u__m_o_21,5/9/2022
TF? PILIPINAS! GISING TAYO BE #Halalan2022,g_a_c_r_4u,5/9/2022
"Done! I was nervous that I won’t be able to vote because I woke up at 2AM w/severe abdominal pain. I thought I will be heading to the hospital. I persisted. By the time I finished voting, my ab pain is gone! Must be my anxiety 😮‍💨 Laban Pilipinas! #Halalan2022",M_13331,5/9/2022
"Replying to @maloueudela
Go out and vote for the candidates that are corrupt-free and with good character, established competence, have concrete track records and accomplishments, and with unquestionable credentials.
Lagi’t-lagi, gawin ang tama #ParaSaBayan. 🇵🇭
#Ipana7oNa10ParaSaLahat #Halalan2022",m_l_u_u_e_a,5/9/2022
Haba na agad ang pila. #Halalan2022,v_n_y_a_i_,5/9/2022
"Today is the Day! Vote Wisely 🇵🇭
#Halalan2022",j_f_r_y_r_b_e_o,5/9/2022
"Unang boto para sa Inang Bayan. 🇵🇭 #Eleksyon2022 #Halalan2022 VOTE WISELY, Pilipinas!",k_l_d_e_a_i_e,5/9/2022
"#Karupangan cc. @uniteamist @yasssssserg @marortoll
#Halalan2022",A_i_M_a_i_,5/9/2022
"TODAY IS THE DAY! GO OUT AND VOTE! For election-related problems, submit a report through our hotlines below or through this link: https://tinyurl.com/KontraDayaCVT
#Halalan2022
#CaviteKontraDaya
#KontraDaya2022 #PHVoteReport",K_K_b_t_n_o,5/9/2022
"Geez, I did some last-minute research for #Halalan2022, and researching the local candidates is such a pain in the ass. 😵 Not so much info online on their governance track record and their stance on animal welfare and climate solutions.",D_u_t_e_s_N_J,5/9/2022
"05.09.22 VOTE WISELY!!! 🌸🫶🇵🇭
#Halalan2022 #Eleksyon2022",l_e_o_e_a_g,5/9/2022
OUR DEMOCRACY IS AT STAKE 🥹 #Halalan2022,t_o_g_t_b_g_e,5/9/2022
"just voted 😌
vote wisely vote leni 🌸💗
#HALALAN2022",o_r__o_t_o_d,5/9/2022
100% na sa Cavite #Halalan2022,i_m_n_m_i,5/9/2022
"TODAY, the Philippines elects its newest leaders.
I am using my platform to remind my co-Filipino Wiz*ones to vote wisely! 🇵🇭
#Halalan2022",y_n_l_e_,5/9/2022
"GO OUT AND VOTE!
Do not be discouraged by the long lines, the waiting time, the nitty gritty of the process.
Nakapag antay ka nga ng 10 hours sa campaign rally, ngayon ka pa ba susuko??? #Halalan2022",X_e_n_l_a_d_i_e,5/9/2022
"May our good Lord protect our vote and protect everyone involved in this election. May His mercy, justice, and righteousness prevail today and for the rest of our days. In Jesus' name, amen! 🙏
#Halalan2022 #Election2022",C_N_s_a,5/9/2022
Nasaan ang pila ng Senior - pagalit pa e #Halalan2022,h_l_o_a_,5/9/2022
"Kahapon for our mothers, ngayon for our motherland 🌸
Vote wisely! #Halalan2022",n_t_u_i_y_k_,5/9/2022
"LOOK: Today is Election Day in the #Philippines. @Anfrel
deployed election observation teams across the country to observe the electoral processes. #Halalan2022 #Eleksyon2022 #Elections",A_f_e_,5/9/2022
"You were against us, we are against your principles
We will never be the same 🎀🌸
#Halalan2022 #Eleksyon2022 #Election2022PH",F_i_z_F_i_s,5/9/2022
"Sawi sa senatorial race ang dalawang abogado na sina Harry Roque at Larry Gadon.
https://tnt.abante.com.ph/gadon-roque-dinaig-ni-robin-padilla1/
#BO2KO2
#Halalan2022
#AbantePilipinas
#Eleksyon2022
#LarryGadon #RobinPadilla @attyharryroque",A_a_t_N_w_,5/9/2022
"ILABAN NATIN ITO!
SALAMAT, NAGA!
#Halalan2022",s_a_d_d_e_e,5/9/2022
its philippine election day today and i just finished casting my vote! para sa bayan. para sa pilipinas 🌷🌾🇵🇭 #Halalan2022,y_h_n_u_,5/9/2022
"Today we decide! Let your voice be heard. Let’s vote for competent, decent, compassionate, hardworking and incorruptible leaders. #Halalan2022 #Eleksyon2022 🌸💕",g_n_a_e_c_c_l,5/9/2022
"Naantala ang pagbilang ng boto sa France dahil sa pagvavalidate ng mga questionable ballots. May 2681 valid, 781 Questionable. Merong 8 precincts at bawat precinct ay may assigned na 337 ballots. | via Cory de Jesus #TFCNews #Halalan2022",T_C_e_s_o_,5/9/2022
"Yung sinusundan ko bumuto, KAKAMPWETS! Kaso eto masaklap… Nasilip ko pucha si pa SARA ang VP. Kawawang Kiko Panghi-linan! 🥴😝
#Halalan2022",J_c_u_9,5/9/2022
Dennis Padilla far behind in Caloocan council seat #Halalan2022,A_C_L_R_S,5/9/2022
"I really tried my best convincing my family in the last-minute to vote for Leni and still failed. If worse comes to worst, I'll be blaming them for the next 6 years. Remember that we won't have another Robredo, so please cast vote wisely! 💖🌸 #Halalan2022",o_e_t_y_n_a_,5/9/2022
"Nag decision na ang nakararami 💚❤️
Sana supportahan naten kung sino man ang manalo. Kudos sa lahat ng kandidato💗💙🤍❤️💚
#Halalan2022",_p_p_s_98,5/9/2022
"Replying to @DucotJamaica
The firm is specializes in online media, strategy, and fundraising for Republican political candidates, advocacy organizations, associations, and non-profits. So why not respecting to each others decision nalang diay diba? Wa jud tali away.
#Halalan2022",D_c_t_a_a_c_,5/9/2022
"It’s an election that Facebook, YouTube, and TikTok curated. I blame them as much as I blame the enablers.
#Halalan2022",e_g_a_d_,5/9/2022
"Hanggang kelan ang ipagsasaya nio Pilipinas kung manalo yan magnanakaw. Please, not another 6 years of incompetency. Sa ngayon hindi nio pa ramdam ang epekto pero sa mga susunod na araw ewan ko lng kung makapagbunyi pa dn kayo. #Halalan2022",l_c_l_u_,5/9/2022
"Best of luck, Pilipinas! May you have a good administration this time 🙏🏻 #Election2022PH #LeniKikoAllTheWay #Ipana70Na10ParaSaLahat",c_r_a_b_131,5/9/2022
"What is the meaning of the word LANDSLIDE? Can someone please EDUCATE ME?
#Halalan2022",L_k_s_g_i_o_,5/9/2022
"Fulfilled my end of the bargain, now we wait in prayer. Amen. 🙏🇵🇭🌷🎀 💗💚#Halalan2022 #Eleksyon2022 #LeniKiko2022 #LetLeniLead #LeniRobredoForPresident #KikoIsOurVP",j_s_s_t_u,5/9/2022
"FILIPINO VOTERS BEWARE: there were people going around my precinct giving preshaded ballots saying these are “sample ballots”
THIS IS NOT ALLOWED ANYMORE. THAT IS STILL CAMPAIGNING. PLEASE REPORT WHATEVER YOU SEE TO POLL WATCHERS AND TAKE A PICTURE/VIDEO.
#Eleksyon2022",c_n_c_r_i_,5/9/2022
"Lord, I will always offer everything to you. Whoever wins, may it be in accordance to your will. Thy will be done! 😇
Praying for a clean, safe and fair election tomorrow. 🙏🏻🇵🇭
Vote Wisely Everyone! ✨
#Halalan2022",a_u_n_t_i_i_,5/9/2022
Legit nakakakaba magshade! Galingan niyooo #Halalan2022,e_n_e_b_a_13,5/9/2022
Today is the day to make your voice heard. Double-check the schedule and location of your designated voting precinct before heading out. Stay safe and #LiveSmartVoteSmart #Halalan2022 🇵🇭,L_v_S_a_t,5/9/2022
"One of my relatives has been waiting for 5 hours for the vote counting machine to be replaced…not everyone can wait! This disenfranchises voters. Apparently, 1mil/66 mil registered now affected by faulty machines 🫣#Halalan2022",k_t_r_n_a_n,5/9/2022
"Election day! Di ko man maimpluwensyahan yung Pres/VP nila, naimpluwensyahan ko naman ung Senators 😆 #Halalan2022",j_p_y_n_,5/9/2022
"Election Day! 🗳
To all Filo registered voters out there VOTE wisely!
#Halalan2022 #Eleksyon2022",G_r_e_d_u_d_P_,5/9/2022
Para sa minamahal kong Pilipinas. Ipapanalo natin to 🌸 #Halalan2022,V_i_u_l_,5/9/2022
"@erinhale
@CNN
@BBCWorld
just check the multiple twitter hashtags used for the #Halalan2022 #Eleksyon2022
Quote",e_g_y_e_g_i_s,5/9/2022
"Pls be vigilant. Make sure it's you who feeds the ballot to the machine. Make sure the ballot you receive is clean and keep it clean after. Check your receipt before leaving. And most of all, pray. #Halalan2022",w_y_f_h_a_e__,5/9/2022
"may the deserving one win. 😼
#Eleksyon2022
#Halalan2022",o_d_i_l_i_e_s,5/9/2022
"May our good Lord protect our vote and protect everyone involved in this election. May His mercy, justice, and righteousness prevail today and for the rest of our days. In Jesus' name, amen! 🙏
#Halalan2022 #Election2022",C_N_s_a,5/9/2022
"Senior citizen & PWD Edgardo Pascual says he does not mind being transported via tricycle and then carried by his sons using a wheelchair, so as long as he is able to exercise his right to vote
Pascual: Kung 'di ko na kayang bumoto, 'di na ako boboto. E, kaya ko pa. #Halalan2022",A_S_B_N_w_,5/9/2022
"LOOK: Today is Election Day in the #Philippines. @Anfrel
deployed election observation teams across the country to observe the electoral processes. #Halalan2022 #Eleksyon2022 #Elections",A_f_e_,5/9/2022
"Someone from our polling precinct complained because her vote for President was ""not printed"" on the receipt.
Election Board inside the precinct recorded the incident in the Minutes. #Eleksyon2022 #Halalan2022",r_n_t_m_y_,5/9/2022
"Babalik ako ngayon sa ospital, haharapin at itutuloy ang laban para sa mga pasyente ko. Dahil hindi dito natatapos ang laban, hindi sa isang kandidato. Now we know what the youth is capable of. Continue the movement. Be the change you want to see in this country. #Halalan2022",c_m_l_e_f_c_u_r,5/9/2022
"May our good Lord protect our vote and protect everyone involved in this election. May His mercy, justice, and righteousness prevail today and for the rest of our days. In Jesus' name, amen! 🙏
#Halalan2022 #Election2022",C_N_s_a,5/9/2022
"Pinag-isipan. Paninindigan. Hindi pagsisisihan🌹
#Halalan2022
#Elections2022",R_s_C_s_l_,5/9/2022
"Queue spilled over the road as early as 6AM. Actual casting cannot catch up and the confusion at triaging worsened the situation. Tiis lang para sa bayan!
#Halalan2022
#LeniKiko2022 #Ipana7oNa10ParaSaLahat",A_c_i_B_b_,5/9/2022
"PNP alerto hanggang maiproklama ang pangulo
https://abante.com.ph/pnp-alerto-hanggang-maiproklama-ang-pangulo/
#TunayNaTabloidista #AbanteNews
#PhilippineNationalPolice
#BO2KO2
#AbantePilipinas
#Halalan2022
#Eleksyon2022",A_a_t_N_w_,5/9/2022
"LOOK: Long lines fill the gates of Santiago National High School in General Trias, Cavite as early as 6:15 AM today, May 9.
#Halalan2022",h_r_l_o_i_i_i_o,5/9/2022
"Sira na po yung machine sa classroom I was assigned to sa Sauyo Elementary School @COMELEC
#Halalan2022",f_l_i_t_e_i_n_x,5/9/2022
Voter turnout is huge. Queue to get inside Culiat Elementary School is almost 700m long (7:30am) #Halalan2022,P_o_P_l_t,5/9/2022
"Election Day. Polls are open from 6am to 7pm. Go out mga kababayan and exercise your right to vote. Ingat po. Vote wisely.
#Halalan2022",a_i_t_c_i_y_022,5/9/2022
"""Wag mong asahang may mangyayaring maganda sa iyo bukas, kung ang ginawa mo ngayon ay tulad lang din sa kahapon."" -
@IskoMoreno
💙💙💙💙💙
#President3Isko #Eleksyon2022 #Halalan2022",m_c_c_u,5/9/2022
Magandang umaga Pilipinas! Vote wisely 🇵🇭 praying for a safe and honest election 🙏🏼💗 #Halalan2022,m_n_m_l_e,5/9/2022
The anxiety while shading your bets 😭#Halalan2022,c_a_s_g_s,5/9/2022
"Replying to @robert1001smith
and @BBCWorld
No one can beat the power of the people.
#Halalan2022",r_b_r_1001s_i_h,5/9/2022
"""Your vote reflects who you are, the values you live with, and your aspirations of who you want your children to be"".
Pilipinas, vote wisely! 🇵🇭
#Halalan2022",d_n_c_i_y_,5/9/2022
"Welp, PH just lost their chance of clean governance #Halalan2022 #HalalanResults",a_r_c_r_l,5/9/2022
"I can't believe there's still people who believes that Leni cheated on the election on 2016 💀
#Halalan2022",A_h_e_i__d_m_,5/9/2022
"20 Million (Marcos) is the vote count to beat, might seems to be impossible pero hahabol tayo! Laban Leni Robredo!
#Eleksyon2022 #Elections2022PH #Halalan2022",w_l_z_c_s,5/9/2022
"Unbelievable PILIPINAS!
*sighs 174x*
#HalalanResults
#Halalan2022",J_c_b_05,5/9/2022
"Vote Wisely!!​🇵🇭 🤍
#Halalan2022",_m_i_j_k,5/9/2022
"Kanino pwede ireport yung mga namimigay ng fliers?? Does any Leni-Kiko movement here in Antipolo na nag labas ng memo na mag bigay ng fliers?? Jusq dito 4 na kabataan namimigay ng fliers, ballot samples, and any paper na may number and name of the candidates! #Halalan2022",s_n_j_j_e_,5/9/2022
"Replying to @upmaroonclub
This is the Universe telling us WE, The People will WIN today! ✊🏽 #UPinkFight #Halalan2022",b_l_g_7,5/9/2022
"Mukhang jackpot agad si Arjo Atayde sa unang sabak niya sa politika.
https://tnt.abante.com.ph/arjo-malaki-lamang-namumurong-congressman/
#TunayNaTabloidista #ArtistaRadar
#BO2KO2
#AbantePilipinas
#Halalan2022
#Eleksyon2022
@AtaydeArjo",A_a_t_N_w_,5/9/2022
May the Filipino people choose the best leaders today. Let the votes come from rational minds and sincere hearts. The choice we make today will ripple for generations to come. One day for three and six years. #ParaSaPilipinas #ForTheFilipino #Eleksyon2022 #Halalan2022,w_l_i_m_i_j_,5/9/2022
"Scenes inside the precinct at the Kiamba Central Elementary School in Sarangani province where presidential candidate and senator Manny Pacquiao will be voting today, May 9, 2022. 📸: George Calvelo, ABS-CBN News
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",A_C_L_R_S,5/9/2022
"People will never forget May 9, 2022. It will forever be remembered as the Monday Night MASA-ker. #Halalan2022",L_k_s_g_i_o_,5/9/2022
"Replying to @dyno_md
and @glaced2perfexn
#Inshallah. Sana @bongbongmarcos
and @indaysara
can look up places like Basilan Island 🏝. They got away (again) by power interruption prior to election day. #Halalan2022.",A_i_M_a_i_,5/9/2022
"Huwag umasa sa kuwento ni Marites! #Halalan2022
Alamin kung sino ang nangungunang kandidato sa inyong lugar sa http://halalanresults.abs-cbn.com
para sa latest partial at unofficial #HalalanResults.",A_S_B_N_w_,5/9/2022
"Prayer for a fair and honest election. 🙏🏻🇵🇭
#Halalan2022 #Eleksyon2022",r_e_n__m_n_a,5/9/2022
GOOD MORNING IT’S ELECTION DAY #Eleksyon2022,n_h_e_n_o_i_e,5/9/2022
"praying for a clean, honest, peaceful, accurate, and meaningful election 🙏
#Halalan2022",_b_s_o_e,5/9/2022
"📍 be attentive of your surroundings
📍 do not accept any campaign or suspicious materials
📍 do not engage with unauthorized individuals inside the poll station that may influence your vote
📍 report any strange occurences
Stay safe #Halalan2022",l_h_n_h_w_r_d,5/9/2022
"Election day has began
#Halalan2022",P_i_i_p_n_P_N_,5/9/2022
wala ba tayong major plot twist for #Halalan2022?,r_d_h_g_e_t_,5/9/2022
TINGNAN: Opisyal nang sinimulan ang bilangan sa Austria. | via Hector Pascua. #TFCNews #Halalan2022,T_C_e_s_o_,5/9/2022
LET’S GO OUT AND VOTE #Halalan2022,o_m_j_n_i_,5/9/2022
"Oh so someone’s thrown in the towel days earlier pa daw, but didn’t actually withdraw… 😳🤐🫢🤫😅 #marites sa #Halalan2022",e_u_u_a_,5/9/2022
"Today's the day, Philippines! Please vote wisely. 🇵🇭
📍Pinaglabanan Elementary School, San Juan City
#Halalan2022 #Eleksyon2022 #PHVote #VotePH",l_e_y_b_l_e_e_X,5/9/2022
Manalig. Mananalo Tayo. #Halalan2022,v_n_y_a_i_,5/9/2022
"This election did not change us, it only revealed the real us. It was instrumental in uncovering who we really are; as we inevitably subjected ourselves to the test that required us to exercise our values during crunch time. #Election2022PH #BilangPilipino2022",R_n_e_g_s_i_,5/9/2022
"everyone , pls vote wisely !
#Halalan2022 #Eleksyon2022",E_H_I_I_D,5/9/2022
"tangina Pilipinas!
#Eleksyon2022 #Halalan2022",a_i_u_g_e,5/9/2022
"With less than 2 hours to vote, election anxiety/excitement intensifies! Your last minute #SwitchToLeni stories are the comfort pills we need. Proud of you! 🥲🥰💕🇵🇭 #Halalan2022",i_i_g_e_,5/9/2022
"Antay na lang tayo ng plotwist na ma DQ si Marcos sa COMELEC appeals bukas 😆
#Halalan2022 #Eleksyon2022",m_c_i_g_a_e_18,5/9/2022
"Replying to @ABSCBNNews
and @jekkipascual
Mahaba na ang pila ng mga botante sa labas ng Tenement Elementary School sa Taguig. Nasa 46,000 ang rehistradong botante sa naturang paaralan. | via @jekkipascual
#Halalan2022",A_S_B_N_w_,5/9/2022
"TODAY IS THE DAY guys!
Whoever is your choice, GO OUT AND VOTE! #Halalan2022",l_d_c_s_s,5/9/2022
last reminder. vote wisely. #Halalan2022 #Eleksyon2022,r_c_1r_,5/9/2022
"I'm really hoping ito yung ""dark before the light"" period. #Halalan2022 #HalalanResults",o_a_g_s_s_i_n_,5/9/2022
"Bongbong Marcos leads the #Halalan2022 presidential race with a near 16-million lead against rival Leni Robredo, according to the partial and unofficial results as of 6:32 a.m., and from 95.41% of election returns
For more #HalalanResults, visit http://halalanresults.abs-cbn.com",A_S_B_N_w_,5/9/2022
"Replying to @balaklaot
+ our next six years (or more who knows) is in your hands. you have the power to create the governance that will lead us to the next years. think of your choosen candidate and ask yourselves. +
#Eleksyon2022
#Halalan2022
#PHVote",b_l_k_a_t,5/9/2022
